Item 1,Item 2,Item 3,Metric,Price
"Sausage, Egg & Cheese on a Plain Bagel",Glazed Stick,"Maple Pecan Swirl Frozen Chocolate, Large",8.81483,12.13
"French Vanilla Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,"Extra Thick Shake, Chocolate",8.81555,5.890000000000001
All You Can Meat Breakfast Sandwich,"Frozen Dunkaccino, Small",Chicken Croissant Sandwich (Regional),8.818,11.67
"French Vanilla Swirl Frozen Chocolate, Large",Grilled Cheese with Ham (Regional),Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.82103,11.63
"Sausage, Egg & Cheese on Croissant",Coconut Donut,"Pumpkin Swirl Frozen Chocolate, Large",8.82146,10.63
"Hazelnut Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,"Extra Thick Shake, Chocolate",8.8228,5.890000000000001
"Hazelnut Swirl Frozen Chocolate, Large",Grilled Cheese with Ham (Regional),Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.82828,11.63
"Vanilla Bean Coolatta, Medium",Double Sausage Breakfast Sandwich,Kosher Grilled Cheese with Veggie Bacon (Regional),8.83033,13.27
"Frozen Chocolate, Large","Bacon, Egg & Cheese on a Plain Bagel",Chocolate Chip Muffin,8.83588,10.290000000000001
Orep Mix-In,"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,8.83609,11.33
"Frozen Vanilla Chai, Large","Sausage, Egg & Cheese on Croissant",Glazed Jelly Stick,8.83734,11.629999999999999
"Frozen Chocolate, Large",Powdered Stick,"Sausage, Egg & Cheese on a Plain Bagel",8.83908,9.73
"Vanilla Bean Coolatta, Medium","Sausage, Egg & Cheese on a Plain Bagel",Chicken Croissant Sandwich (Regional),8.83935,15.770000000000001
Kosher Maple Sugar Bacon Wake-Up Wrap,"Vanilla Bean Coolatta, Large","French Vanilla Swirl Frozen Chocolate, Large",8.83959,11.33
Pumpkin Muffin,"Frozen Dunkaccino, Large",Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,8.84298,11.67
"Caramel Swirl Frozen Chocolate, Large",Orep Mix-In,Kosher Veggie Sausage Egg and Cheese on a Croissant,8.84333,11.33
Kosher Maple Sugar Bacon Wake-Up Wrap,"Vanilla Bean Coolatta, Large","Hazelnut Swirl Frozen Chocolate, Large",8.84684,11.33
Kosher Tuna Melt on a Croissant,All You Can Meat Breakfast Sandwich,"Vanilla Bean Coolatta, Medium",8.85392,11.67
"French Vanilla Swirl Frozen Chocolate, Large","Extra Thick Shake, Vanilla",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.85905,9.33
"Frozen Dunkaccino, Medium","Sausage, Egg & Cheese on Croissant",Kosher Tuna Melt on a Croissant,8.86045,11.57
"Maple Pecan Swirl Frozen Chocolate, Large",Chicken Biscuit,Spam Breakfast Sandwich,8.86256,9.03
"Extra Thick Shake, Vanilla","Caramel Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.8663,9.33
Kosher Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Blueberry Muffin,8.86881,8.03
"Sausage, Egg & Cheese on Croissant","Frozen Vanilla Chai, Medium",Chicken Croissant Sandwich (Regional),8.86901,13.93
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Grilled Cheese (Regional),"Sausage, Egg & Cheese on a Plain Bagel",8.87395,11.129999999999999
Spam Breakfast Sandwich,Kosher Tuna Melt on a Croissant,"Frozen Vanilla Chai, Large",8.87556,9.53
Corn Muffin,"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.87806,7.53
"Frozen Dunkaccino, Large","Ham, Egg & Cheese on a Plain Bagel",Kosher Tuna Melt on a Croissant,8.87982,11.77
Grilled Cheese with Ham (Regional),"Maple Pecan Swirl Frozen Chocolate, Large",Kosher Maple Sugar Bacon Breakfast Sandwich,8.88274,12.13
"Frozen Dunkaccino, Large",All You Can Meat Breakfast Sandwich,Soft Serve Cone,8.88303,8.370000000000001
Spam Breakfast Sandwich,Peanut Donut,"French Vanilla Swirl Frozen Chocolate, Large",8.88359,9.23
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Corn Muffin,"Hazelnut Swirl Frozen Chocolate, Large",8.88531,7.529999999999999
"Sausage, Egg & Cheese on English Muffin","Maple Pecan Swirl Frozen Chocolate, Large","Dunkaccino, Extra Large",8.88666,10.43
Spam Breakfast Sandwich,"Hazelnut Swirl Frozen Chocolate, Large",Peanut Donut,8.89084,9.23
"Frozen Dunkaccino, Medium",Kosher Grilled Cheese with Veggie Bacon (Regional),All You Can Meat Breakfast Sandwich,8.89161,11.870000000000001
Chocolate Chip Muffin,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Frozen Dunkaccino, Large",8.89524,10.23
Grilled Cheese (Regional),Kosher Maple Sugar Bacon Breakfast Sandwich,"Frozen Dunkaccino, Large",8.90287,9.27
"Dunkaccino, Extra Large",All You Can Meat Breakfast Sandwich,M&M Mix-In,8.91155,9.47
"Maple Pecan Swirl Frozen Chocolate, Large",Kosher Maple Sugar Bacon Breakfast Sandwich,"Extra Thick Shake, Vanilla",8.92076,9.83
Maple Sugar Bacon Breakfast Sandwich,"Frozen Dunkaccino, Large",Apple Stick,8.92743,6.78
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Frozen Vanilla Chai, Medium","Frozen Dunkaccino, Large",8.92844,8.43
Sugared Stick,"Sausage, Egg & Cheese on a Plain Bagel","Frozen Dunkaccino, Large",8.92918,11.57
Maple Sugar Bacon Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Large",Blueberry Muffin,8.93431,8.03
Maple Sugar Bacon Breakfast Sandwich,"Frozen Chocolate, Large",Grilled Cheese (Regional),8.93652,9.33
"Vanilla Bean Coolatta, Large","Sausage, Egg & Cheese on a Plain Bagel",Kosher Grilled Cheese with Veggie Bacon (Regional),8.93655,16.57
All You Can Meat Breakfast Sandwich,Ham and Cheese Rollups,"French Vanilla Swirl Frozen Chocolate, Large",8.93663,10.03
"Maple Pecan Swirl Frozen Chocolate, Large",Corn Muffin,Kosher Maple Sugar Bacon Breakfast Sandwich,8.93977,8.030000000000001
Lemon Stick,Maple Sugar Bacon Breakfast Sandwich,"Frozen Dunkaccino, Large",8.9433,6.78
"Hazelnut Swirl Frozen Chocolate, Large",Ham and Cheese Rollups,All You Can Meat Breakfast Sandwich,8.94388,10.030000000000001
"Frozen Dunkaccino, Large",Cinnamon Stick,"Sausage, Egg & Cheese on a Plain Bagel",8.94672,10.77
Maple Sugar Bacon Breakfast Sandwich,Grilled Cheese with Ham (Regional),"Pumpkin Swirl Frozen Chocolate, Large",8.94823,12.13
All You Can Meat Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Waffle Breaded Chicken Tenders,8.9503,9.629999999999999
"French Vanilla Swirl Frozen Chocolate, Large",Jelly Stick,Spam Breakfast Sandwich,8.9592,6.93
Jelly Stick,"Hazelnut Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,8.96645,6.93
"Vanilla Bean Coolatta, Medium",Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Frozen Chocolate, Large",8.9716,10.33
"Frozen Dunkaccino, Large","Sausage, Egg & Cheese on Croissant",Chocolate Frosted Cake Donut,8.98015,10.23
M&M Mix-In,"Sausage, Egg & Cheese on Croissant","Vanilla Bean Coolatta, Medium",8.98596,12.97
Maple Sugar Bacon Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Large","Extra Thick Shake, Vanilla",8.98625,9.83
"Vanilla Bean Coolatta, Large","Frozen Dunkaccino, Medium",Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,8.99023,11.07
Maple Sugar Bacon Wake-Up Wrap,"Maple Pecan Swirl Frozen Chocolate, Large","Vanilla Bean Coolatta, Large",8.99632,8.73
Peanut Donut,"Vanilla Bean Coolatta, Large","Sausage, Egg & Cheese on Croissant",9.00053,13.969999999999999
Kolache,"Sausage, Egg & Cheese on Croissant","French Vanilla Swirl Frozen Chocolate, Large",9.0015,13.13
"Pumpkin Swirl Frozen Chocolate, Large",Corn Muffin,Maple Sugar Bacon Breakfast Sandwich,9.00526,8.030000000000001
Kolache,"Sausage, Egg & Cheese on Croissant","Hazelnut Swirl Frozen Chocolate, Large",9.00874,13.13
"Frozen Chocolate, Large",Orep Mix-In,"Bacon, Egg & Cheese on Croissant",9.01112,11.33
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Tuna Melt on a Croissant,"Ham, Egg & Cheese on Croissant",9.02457,11.83
Kosher Veggie Sausage Egg and Cheese on a Croissant,Sausage Biscuit,"Frozen Dunkaccino, Large",9.03608,11.07
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Dunkaccino, Large",Grilled Cheese with Bacon (Regional),9.04315,13.870000000000001
"French Vanilla Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on English Muffin","Pumpkin Swirl Frozen Chocolate, Medium",9.0465,10.290000000000001
Kosher Tuna Melt on a Croissant,"Frozen Chocolate, Large",Egg & Cheese on Croissant,9.04939,7.23
"Sausage, Egg & Cheese on Croissant","Pumpkin Swirl Frozen Chocolate, Large",Powdered Stick,9.0519,9.73
"Bacon, Egg & Cheese on English Muffin","Pumpkin Swirl Frozen Chocolate, Medium","Caramel Swirl Frozen Chocolate, Large",9.05375,10.29
All You Can Meat Breakfast Sandwich,Old Fashioned Donut,"Maple Pecan Swirl Frozen Chocolate, Large",9.05569,7.630000000000001
Double Sausage Breakfast Sandwich,Glazed Jelly Stick,"Extra Thick Shake, Chocolate",9.0719,9.53
Kosher Grilled Cheese (Regional),"Frozen Dunkaccino, Large",Maple Sugar Bacon Breakfast Sandwich,9.07358,9.27
Jelly Stick,"Sausage, Egg & Cheese on Croissant","Vanilla Bean Coolatta, Large",9.07615,11.67
Peanut Donut,M&M Mix-In,Double Sausage Breakfast Sandwich,9.07862,9.870000000000001
"Vanilla Bean Coolatta, Medium",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Maple Pecan Swirl Frozen Chocolate, Large",9.07976,10.33
"French Vanilla Swirl Frozen Chocolate, Medium","Bacon, Egg & Cheese on English Muffin","Maple Pecan Swirl Frozen Chocolate, Large",9.08502,10.29
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"French Vanilla Swirl Frozen Chocolate, Medium","Vanilla Bean Coolatta, Large",9.08643,11.13
"Bacon, Egg & Cheese on English Muffin","Frozen Chocolate, Medium","Maple Pecan Swirl Frozen Chocolate, Large",9.09355,10.29
"Bacon, Egg & Cheese on English Muffin","Maple Pecan Swirl Frozen Chocolate, Large","Maple Pecan Swirl Frozen Chocolate, Medium",9.09454,10.290000000000001
"Vanilla Bean Coolatta, Large","Frozen Chocolate, Medium",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,9.09497,11.13
"Vanilla Bean Coolatta, Large",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Maple Pecan Swirl Frozen Chocolate, Medium",9.09596,11.13
"Sausage, Egg & Cheese on Croissant","Maple Pecan Swirl Frozen Chocolate, Large",Sugared Stick,9.11016,11.63
Spam Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Blueberry Muffin,9.11948,7.73
"Frozen Vanilla Chai, Large",Sausage Biscuit,"Sausage, Egg & Cheese on Croissant",9.12394,10.93
"Maple Pecan Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on Croissant",Cinnamon Stick,9.1277,10.83
"Frozen Vanilla Chai, Large",Grilled Cheese with Bacon (Regional),"Sausage, Egg & Cheese on Croissant",9.13101,13.73
"Sausage, Egg & Cheese on Croissant","French Vanilla Swirl Frozen Chocolate, Large",Plain Stick,9.13254,10.83
Grilled Cheese with Ham (Regional),"Maple Pecan Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,9.13341,11.83
Plain Stick,"Hazelnut Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on Croissant",9.13978,10.83
"Frozen Dunkaccino, Large",Spam Breakfast Sandwich,Grilled Cheese (Regional),9.15354,8.97
Double Sausage Breakfast Sandwich,Jelly Stick,M&M Mix-In,9.15423,7.57
Pumpkin Muffin,"Ham, Egg & Cheese on Croissant","French Vanilla Swirl Frozen Chocolate, Large",9.15565,11.729999999999999
Pumpkin Muffin,"Ham, Egg & Cheese on Croissant","Hazelnut Swirl Frozen Chocolate, Large",9.1629,11.729999999999999
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Veggie Bacon Wake-Up Wrap,"Pumpkin Swirl Frozen Chocolate, Large",9.16931,9.29
M&M Mix-In,"Sausage, Egg & Cheese on a Plain Bagel",M&M Mix-In,9.17026,12.17
"Maple Pecan Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,"Extra Thick Shake, Vanilla",9.17143,9.530000000000001
Toasted Coconut Donut,Double Sausage Breakfast Sandwich,Chicken Croissant Sandwich (Regional),9.18128,11.83
"Maple Pecan Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,Corn Muffin,9.19044,7.73
M&M Mix-In,"Vanilla Bean Coolatta, Large",Egg & Cheese on Croissant,9.19352,9.37
"Frozen Vanilla Chai, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,Kosher Dunkin' Double Veggie Sausage Sandwich,9.20743,9.13
"Ham, Egg & Cheese on Croissant",Chocolate Chip Muffin,"French Vanilla Swirl Frozen Chocolate, Large",9.20791,10.29
Chocolate Chip Muffin,"Ham, Egg & Cheese on Croissant","Caramel Swirl Frozen Chocolate, Large",9.21516,10.29
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Chicken Croissant Sandwich (Regional),Chicken Croissant Sandwich (Regional),9.29117,15.47
Chicken Croissant Sandwich (Regional),Double Sausage Breakfast Sandwich,Apple Stick,9.30497,9.98
"Sausage, Egg & Cheese on English Muffin","Pumpkin Swirl Frozen Chocolate, Large",Pumpkin Muffin,9.30512,11.73
"French Vanilla Swirl Frozen Chocolate, Large","Ham, Egg & Cheese on English Muffin","Frozen Dunkaccino, Medium",9.30728,10.23
"Caramel Swirl Frozen Chocolate, Large","Frozen Dunkaccino, Medium","Ham, Egg & Cheese on English Muffin",9.31453,10.23
Lemon Stick,Double Sausage Breakfast Sandwich,Chicken Croissant Sandwich (Regional),9.32084,9.98
"Sausage, Egg & Cheese on English Muffin","Pumpkin Swirl Frozen Chocolate, Large",Chocolate Chip Muffin,9.35738,10.290000000000001
"Extra Thick Shake, Chocolate",Double Sausage Breakfast Sandwich,Sausage Biscuit,9.3585,8.83
"French Vanilla Swirl Frozen Chocolate, Medium","Ham, Egg & Cheese on English Muffin","Frozen Dunkaccino, Large",9.3642,10.23
Grilled Cheese with Bacon (Regional),"Extra Thick Shake, Chocolate",Double Sausage Breakfast Sandwich,9.36556,11.63
"Pumpkin Swirl Frozen Chocolate, Large",M&M Mix-In,Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,9.36873,9.530000000000001
"Frozen Dunkaccino, Large","Ham, Egg & Cheese on English Muffin","Frozen Chocolate, Medium",9.37274,10.23
"Frozen Dunkaccino, Large","Hazelnut Swirl Frozen Chocolate, Medium","Ham, Egg & Cheese on English Muffin",9.37373,10.23
"Frozen Dunkaccino, Medium","Frozen Dunkaccino, Large",Egg & Cheese on English Muffin,9.3777,10.17
"Frozen Dunkaccino, Large",Kosher Tuna Melt on a Croissant,"Biscuit, Bacon, Fried Egg and Cheese",9.40001,8.47
"Frozen Dunkaccino, Large",Orep Mix-In,"Sausage, Egg & Cheese on English Muffin",9.42626,11.27
"Frozen Vanilla Chai, Large","Vanilla Bean Coolatta, Large","Ham, Egg & Cheese on English Muffin",9.43934,12.93
Kosher Grilled Cheese (Regional),Chicken Croissant Sandwich (Regional),Double Sausage Breakfast Sandwich,9.45112,12.47
"French Vanilla Swirl Frozen Chocolate, Large",Egg & Cheese Wake-Up Wrap,"Pumpkin Swirl Frozen Chocolate, Large",9.46108,5.890000000000001
"Pumpkin Swirl Frozen Chocolate, Large","Hazelnut Swirl Frozen Chocolate, Large",Egg & Cheese Wake-Up Wrap,9.46833,5.890000000000001
"Frozen Dunkaccino, Large","Extra Thick Shake, Chocolate",Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,9.47135,8.63
"Vanilla Bean Coolatta, Medium","French Vanilla Swirl Frozen Chocolate, Large",Turkey Sausage Sandwich on English Muffin,9.4736,9.83
"Vanilla Bean Coolatta, Medium","Caramel Swirl Frozen Chocolate, Large",Turkey Sausage Sandwich on English Muffin,9.48085,9.83
All You Can Meat Breakfast Sandwich,Orep Mix-In,Chicken Croissant Sandwich (Regional),9.48552,13.17
"Maple Pecan Swirl Frozen Chocolate, Large",Egg & Cheese Wake-Up Wrap,"Maple Pecan Swirl Frozen Chocolate, Large",9.49812,5.890000000000001
"Extra Thick Shake, Chocolate",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"French Vanilla Swirl Frozen Chocolate, Large",9.51064,8.69
"Hazelnut Swirl Frozen Chocolate, Large","Extra Thick Shake, Chocolate",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,9.51788,8.690000000000001
"Maple Pecan Swirl Frozen Chocolate, Large","Ham, Egg & Cheese Wake-Up Wrap","Pumpkin Swirl Frozen Chocolate, Large",9.51999,5.890000000000001
"Salted Caramel Hot Chocolate, Extra Large",Kosher Dunkin' Double Veggie Sausage Sandwich,Double Sausage Breakfast Sandwich,9.53329,9.33
All You Can Meat Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",Chocolate Dipped French Cruller,9.5532,8.49
All You Can Meat Breakfast Sandwich,"Hazelnut Swirl Frozen Chocolate, Large",Chocolate Dipped French Cruller,9.56045,8.49
"Vanilla Bean Coolatta, Large","French Vanilla Swirl Frozen Chocolate, Large",Turkey Sausage Wake Up Wrap,9.56182,8.73
"Frozen Chocolate, Large","Oreo Hot Chocolate, Large",Kosher Big n' Toasted,9.56339,10.89
Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Small",Double Sausage Breakfast Sandwich,9.56622,8.67
"Hazelnut Swirl Frozen Chocolate, Large","Vanilla Bean Coolatta, Large",Turkey Sausage Wake Up Wrap,9.56906,8.73
Gluten Free Fudge Brownie,"Sausage, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",9.57656,13.870000000000001
Double Sausage Breakfast Sandwich,All You Can Meat Breakfast Sandwich,Multigrain Brown Sugar Oatmeal with Dried Fruit Topping,9.64223,11.370000000000001
"Sausage, Egg & Cheese on a Plain Bagel",Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Medium",9.64884,11.370000000000001
All You Can Meat Breakfast Sandwich,"Frozen Vanilla Chai, Medium",Kosher Dunkin' Double Veggie Sausage Sandwich,9.67197,9.63
Kosher Big n' Toasted,"Original Hot Chocolate, Large","Frozen Chocolate, Large",9.7023,10.89
"French Vanilla Swirl Frozen Chocolate, Medium",Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Medium",9.72261,10.49
Chicken Croissant Sandwich (Regional),"French Vanilla Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on English Muffin",9.72471,14.129999999999999
"Frozen Chocolate, Medium",Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Medium",9.73115,10.49
"Bacon, Egg & Cheese on English Muffin",Chicken Croissant Sandwich (Regional),"Caramel Swirl Frozen Chocolate, Large",9.73196,14.13
Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Medium","Maple Pecan Swirl Frozen Chocolate, Medium",9.73213,10.49
Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Large","Mint Hot Chocolate, Extra Large",9.73352,10.89
"Frozen Dunkaccino, Large",Kosher Big n' Toasted,"Vanilla Chai, Large",9.74405,10.63
Big n' Toasted (Regional),"French Vanilla Swirl Frozen Chocolate, Large","Oreo Hot Chocolate, Large",9.75274,10.89
"Frozen Vanilla Chai, Large",Big n' Toasted (Regional),"Oreo Hot Chocolate, XLarge",9.75487,10.89
Big n' Toasted (Regional),"Oreo Hot Chocolate, Large","Caramel Swirl Frozen Chocolate, Large",9.75999,10.89
Kosher Egg & Cheese Wake Up Wrap,"Frozen Chocolate, Large","Pumpkin Swirl Frozen Chocolate, Large",9.76826,5.890000000000001
"Maple Pecan Swirl Frozen Chocolate, Large","French Vanilla Swirl Frozen Chocolate, Large",Kosher Egg & Cheese Wake Up Wrap,9.82037,5.890000000000001
Kosher Egg & Cheese Wake Up Wrap,"Maple Pecan Swirl Frozen Chocolate, Large","Caramel Swirl Frozen Chocolate, Large",9.82762,5.890000000000001
Big n' Toasted (Regional),"Frozen Dunkaccino, Large",Kosher Tuna Salad on a Plain Bagel,9.8461,11.97
"Pumpkin Swirl Frozen Chocolate, Medium",Kosher Dunkin' Double Veggie Sausage Sandwich,"Sausage, Egg & Cheese on Croissant",9.84823,11.43
"Ham, Egg & Cheese on a Plain Bagel","Maple Pecan Swirl Frozen Chocolate, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,9.8492,11.63
Big n' Toasted (Regional),"Frozen Chocolate, Large","Vanilla Chai, Large",9.84945,10.690000000000001
Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Large",Bismark,9.85827,10.030000000000001
Big n' Toasted (Regional),"Pumpkin Swirl Frozen Chocolate, Medium","Pumpkin Swirl Frozen Chocolate, Medium",9.85836,10.49
"Maple Pecan Swirl Frozen Chocolate, Large",Maple Creme Stick,Kosher Big n' Toasted,9.87069,12.23
"Frozen Chocolate, Large","Extra Thick Shake, Chocolate",Turkey Sausage Sandwich on English Muffin,9.88939,8.190000000000001
Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Large",Egg & Cheese on a Plain Bagel,9.89079,6.970000000000001
"French Vanilla Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),"Original Hot Chocolate, Large",9.89164,10.89
Big n' Toasted (Regional),"Caramel Swirl Frozen Chocolate, Large","Original Hot Chocolate, Large",9.89889,10.89
Kosher Big n' Toasted,Chocolate Creme Stick (Regional),"Maple Pecan Swirl Frozen Chocolate, Large",9.91091,10.39
"Frozen Chocolate, Large",Oreo Donut,Kosher Big n' Toasted,9.91912,9.49
"Mint Hot Chocolate, Extra Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Double Sausage Breakfast Sandwich,9.94077,9.33
"Dunkaccino, Large","Pumpkin Swirl Frozen Chocolate, Large",Kosher Big n' Toasted,9.94414,10.830000000000002
"Oreo Hot Chocolate, XLarge",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,All You Can Meat Breakfast Sandwich,9.95323,10.030000000000001
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,Double Sausage Breakfast Sandwich,"Frozen Vanilla Chai, Medium",9.98043,11.430000000000001
Big n' Toasted (Regional),"Pumpkin Swirl Frozen Chocolate, Large",Maple Creme Stick,10.00792,12.23
All You Can Meat Breakfast Sandwich,Double Sausage Breakfast Sandwich,"Salted Caramel Hot Chocolate, Medium",10.01146,9.63
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"French Vanilla Swirl Frozen Chocolate, Medium","Sausage, Egg & Cheese on a Plain Bagel",10.03089,11.43
"Frozen Chocolate, Medium",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Sausage, Egg & Cheese on a Plain Bagel",10.03943,11.43
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Sausage, Egg & Cheese on a Plain Bagel","Caramel Swirl Frozen Chocolate, Medium",10.04042,11.430000000000001
"Pumpkin Swirl Frozen Chocolate, Large",Chocolate Creme Stick (Regional),Big n' Toasted (Regional),10.04814,10.39
"Pumpkin Swirl Frozen Chocolate, Large",Egg & Cheese on Croissant,Kosher Dunkin' Double Veggie Sausage Sandwich,10.0506,7.03
"Sausage, Egg & Cheese on a Plain Bagel","Pumpkin Swirl Frozen Chocolate, Medium",Kosher Maple Sugar Bacon Breakfast Sandwich,10.05408,11.93
Kosher Dunkin' Double Veggie Sausage Sandwich,"Bacon, Egg & Cheese on Croissant","Vanilla Bean Coolatta, Large",10.06413,14.270000000000001
Bismark,Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Double Sausage Breakfast Sandwich,10.06551,8.47
Double Sausage Breakfast Sandwich,Maple Creme Stick,Kosher Maple Sugar Bacon Breakfast Sandwich,10.1026,11.17
"French Vanilla Swirl Frozen Chocolate, Large",Oreo Donut,Big n' Toasted (Regional),10.10847,9.49
"Caramel Swirl Frozen Chocolate, Large",Oreo Donut,Big n' Toasted (Regional),10.11572,9.49
Glazed Jelly Donut,All You Can Meat Breakfast Sandwich,Double Sausage Breakfast Sandwich,10.13155,12.47
All You Can Meat Breakfast Sandwich,Double Sausage Breakfast Sandwich,Veggie Egg White Sandwich on an English Muffin,10.14049,12.07
Chocolate Creme Stick (Regional),Kosher Maple Sugar Bacon Breakfast Sandwich,Double Sausage Breakfast Sandwich,10.14283,9.33
"Dunkaccino, Large",Double Sausage Breakfast Sandwich,Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,10.15138,9.27
"Sausage, Egg & Cheese on Croissant",Double Sausage Breakfast Sandwich,"Frozen Vanilla Chai, Small",10.15283,11.430000000000001
All You Can Meat Breakfast Sandwich,Double Sausage Breakfast Sandwich,Glazed Strawberry Donut,10.15306,11.07
"Bacon, Egg & Cheese on a Plain Bagel","Frozen Vanilla Chai, Large","Sausage, Egg & Cheese on a Plain Bagel",10.15661,13.73
"Turbo Hot Chocolate, Large",Double Sausage Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",10.16084,11.629999999999999
"Frozen Vanilla Chai, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,Kosher Maple Sugar Bacon Breakfast Sandwich,10.16997,11.93
All You Can Meat Breakfast Sandwich,All You Can Meat Breakfast Sandwich,"Frozen Vanilla Chai, Small",10.20758,10.13
"Pumpkin Swirl Frozen Chocolate, Medium",Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,All You Can Meat Breakfast Sandwich,10.21143,11.93
"Turbo Hot Chocolate, Large",All You Can Meat Breakfast Sandwich,All You Can Meat Breakfast Sandwich,10.21558,10.33
"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Egg & Cheese on a Plain Bagel,10.21591,7.029999999999999
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Egg & Cheese on a Plain Bagel,"Hazelnut Swirl Frozen Chocolate, Large",10.22316,7.029999999999999
Double Sausage Breakfast Sandwich,Orep Mix-In,Kosher Dunkin' Double Veggie Sausage Sandwich,10.23374,10.17
"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,10.24021,13.93
"Mint Hot Chocolate, Large",Double Sausage Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",10.24244,11.629999999999999
Kosher Veggie Sausage Egg and Cheese on a Croissant,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Caramel Swirl Frozen Chocolate, Large",10.24746,13.93
Double Sausage Breakfast Sandwich,"Ham, Egg & Cheese on Croissant","Oreo Hot Chocolate, XLarge",10.24924,11.830000000000002
"Maple Pecan Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on a Plain Bagel",Kosher Veggie Sausage Egg and Cheese on a Croissant,10.24973,13.93
